word,rating,count
taste,4.423,411
10,4.422,249
hours,4.421,140
interior,4.421,19
just,4.421,2011
neighborhood,4.421,38
spent,4.421,38
throw,4.421,19
outside,4.42,231
picking,4.42,50
reason,4.42,176
couple,4.419,186
don,4.419,1165
strong,4.419,31
filling,4.418,285
ahhh,4.417,12
efficiency,4.417,24
fingers,4.417,12
gravy,4.417,12
guide,4.417,12
melting,4.417,12
months,4.417,24
pastrami,4.417,84
pop,4.417,24
thankfully,4.417,12
thanks,4.417,60
tomato,4.417,36
word,4.417,36
feeling,4.415,53
know,4.415,651
really,4.415,1259
total,4.414,58
trouble,4.414,29
yelpers,4.414,29
assorted,4.412,17
careful,4.412,17
indoor,4.412,17
tad,4.412,17
away,4.411,270
crowd,4.411,95
end,4.411,141
usual,4.411,73
white,4.411,90
smile,4.41,61
straight,4.41,39
dish,4.409,22
post,4.409,22
beware,4.407,27
flourless,4.406,32
mix,4.406,32
relatively,4.406,32
stuff,4.406,192
daughter,4.405,42
restaurant,4.404,166
sunday,4.404,89
sister,4.403,72
sitting,4.403,72
want,4.403,586
crowded,4.401,287
like,4.401,1834
89,4.4,5
aid,4.4,5
alcohol,4.4,5
americanized,4.4,5
anticipation,4.4,5
apples,4.4,5
awkward,4.4,5
bank,4.4,15
boot,4.4,5
brings,4.4,35
bus,4.4,10
closing,4.4,30
committed,4.4,5
controlled,4.4,5
cramped,4.4,5
dedicated,4.4,5
described,4.4,10
disaster,4.4,5
doughy,4.4,10
edges,4.4,5
encased,4.4,5
exceeded,4.4,5
fewer,4.4,5
florentine,4.4,5
gas,4.4,5
ginormous,4.4,5
graciously,4.4,5
hershey,4.4,5
hook,4.4,10
item,4.4,120
july,4.4,5
latin,4.4,25
mail,4.4,5
music,4.4,5
napolean,4.4,15
neighbors,4.4,5
oops,4.4,5
orchid,4.4,5
page,4.4,5
palate,4.4,10
pasty,4.4,10
piled,4.4,5
piping,4.4,5
polvorones,4.4,5
races,4.4,5
ran,4.4,30
recognize,4.4,5
regrets,4.4,5
regularly,4.4,5
rite,4.4,5
save,4.4,40
section,4.4,45
sip,4.4,5
spelled,4.4,5
starchy,4.4,10
starving,4.4,5
surface,4.4,5
view,4.4,10
wifi,4.4,5
worries,4.4,5
wowed,4.4,5
yumminess,4.4,5
zucchini,4.4,5
hot,4.399,213
buying,4.397,58
work,4.395,233
comes,4.394,170
going,4.394,528
idea,4.393,56
party,4.393,163
popular,4.393,178
25,4.392,51
waits,4.391,23
came,4.39,362
corner,4.39,59
mentioned,4.39,41
point,4.39,123
satisfying,4.39,41
veggie,4.39,59
guarantee,4.389,18
santa,4.389,18
massive,4.387,31
costs,4.385,13
courteous,4.385,13
entered,4.385,13
entering,4.385,13
jump,4.385,13
minced,4.385,13
owners,4.385,13
pressed,4.385,13
cup,4.384,73
ended,4.384,99
items,4.384,430
think,4.384,508
fairly,4.383,81
eclairs,4.381,21
main,4.381,42
wife,4.38,50
compare,4.379,29
flavor,4.379,224
looking,4.378,156
vegetarian,4.378,37
65,4.375,16
apologized,4.375,8
beauty,4.375,8
beverage,4.375,16
billion,4.375,8
breast,4.375,8
brewed,4.375,8
brownie,4.375,16
browse,4.375,8
btw,4.375,16
crystals,4.375,8
definately,4.375,8
direction,4.375,8
dolce,4.375,16
entrance,4.375,16
expected,4.375,72
fair,4.375,48
freeze,4.375,8
grandma,4.375,8
honest,4.375,32
insane,4.375,48
instant,4.375,8
negative,4.375,32
occasional,4.375,8
occasions,4.375,40
searching,4.375,8
shout,4.375,8
structure,4.375,8
sum,4.375,8
theirs,4.375,8
tomorrow,4.375,16
vibe,4.375,8
workers,4.375,144
food,4.374,1937
finding,4.373,59
non,4.372,43
rush,4.372,78
small,4.372,199
stomach,4.372,43
tomatoes,4.372,43
event,4.371,35
separate,4.371,62
overall,4.37,138
products,4.37,27
dropped,4.368,19
giant,4.368,19
layered,4.368,19
liked,4.366,82
worker,4.366,41
crowds,4.365,74
dine,4.365,52
serve,4.365,63
caramelized,4.364,11
cost,4.364,55
intense,4.364,11
microwave,4.364,11
situation,4.364,33
slow,4.364,55
stellar,4.364,11
strange,4.364,11
vegetables,4.364,11
does,4.362,130
probably,4.362,260
sugar,4.362,141
chaotic,4.361,36
folks,4.361,36
getting,4.36,253
impressed,4.359,64
mins,4.359,39
mouse,4.359,39
atmosphere,4.358,81
tasted,4.358,176
way,4.358,576
14,4.357,14
30pm,4.357,14
begin,4.357,28
bell,4.357,14
beverages,4.357,14
biz_photos,4.357,14
days,4.357,129
ladies,4.357,14
leftovers,4.357,14
state,4.357,14
temperature,4.357,14
yep,4.357,14
bags,4.356,45
building,4.355,62
process,4.355,31
reminded,4.355,31
christmas,4.353,17
dipping,4.353,17
ingredients,4.353,34
pain,4.353,34
stepped,4.353,17
ya,4.353,17
enjoyed,4.351,94
quality,4.351,322
consistency,4.35,20
fly,4.35,20
polite,4.35,20
running,4.35,20
possible,4.349,43
read,4.349,43
dough,4.348,46
glass,4.348,46
opportunity,4.348,23
ordering,4.348,227
rating,4.348,46
able,4.347,118
different,4.347,213
limited,4.346,52
tend,4.346,26
turn,4.346,78
case,4.345,116
note,4.345,55
somewhat,4.345,29
friday,4.343,35
got,4.343,886
layer,4.343,35
kept,4.34,47
ready,4.337,98
served,4.337,101
big,4.334,296
00pm,4.333,3
18,4.333,12
2pm,4.333,6
2x,4.333,3
35,4.333,12
4th,4.333,6
5pm,4.333,6
78,4.333,12
accept,4.333,6
addiction,4.333,6
adult,4.333,6
advanced,4.333,3
advise,4.333,9
alas,4.333,6
allergy,4.333,3
angel,4.333,3
appetizing,4.333,9
article,4.333,3
assured,4.333,9
bad,4.333,357
bagels,4.333,3
balloon,4.333,3
bat,4.333,3
bird,4.333,3
bistro,4.333,3
bottle,4.333,3
bud,4.333,3
bunny,4.333,3
buttercream,4.333,9
caffe,4.333,3
caffeine,4.333,3
cakeguava,4.333,3
carte,4.333,3
checkers,4.333,12
checkout,4.333,6
chinese,4.333,3
classics,4.333,3
cocktail,4.333,3
colombian,4.333,3
combined,4.333,12
concert,4.333,3
confection,4.333,3
consists,4.333,9
cordova,4.333,3
costumer,4.333,3
cranky,4.333,3
crumbling,4.333,3
cubans,4.333,12
david,4.333,3
departing,4.333,3
deserved,4.333,12
desired,4.333,3
desperately,4.333,3
devoted,4.333,3
digress,4.333,3
dive,4.333,3
diving,4.333,3
doz,4.333,6
droves,4.333,3
eager,4.333,3
eagerly,4.333,3
east,4.333,12
edit,4.333,3
elementary,4.333,3
empenada,4.333,9
enjoys,4.333,3
enthusiastic,4.333,3
entirely,4.333,6
excess,4.333,3
expectation,4.333,3
explaining,4.333,3
extend,4.333,3
faint,4.333,3
featured,4.333,3
fellow,4.333,12
final,4.333,6
finishing,4.333,6
flawless,4.333,3
fond,4.333,9
forsure,4.333,3
fraction,4.333,3
frap,4.333,3
frequenting,4.333,3
gal,4.333,3
ganache,4.333,3
gelatin,4.333,3
genius,4.333,9
george,4.333,3
german,4.333,6
goal,4.333,6
grapes,4.333,3
greets,4.333,3
grown,4.333,9
guided,4.333,3
handing,4.333,9
hassles,4.333,3
hater,4.333,6
heat,4.333,21
hood,4.333,3
imho,4.333,3
improved,4.333,3
intake,4.333,3
interests,4.333,3
iowa,4.333,3
journey,4.333,6
jumping,4.333,3
keen,4.333,3
liking,4.333,12
lineup,4.333,3
listen,4.333,6
mangoes,4.333,3
memorized,4.333,3
mentioning,4.333,3
milky,4.333,9
missed,4.333,27
model,4.333,3
moderate,4.333,3
mojitos,4.333,3
moms,4.333,3
mood,4.333,33
moose,4.333,9
morsel,4.333,3
napkin,4.333,6
nasty,4.333,3
nuggets,4.333,3
occurred,4.333,3
october,4.333,3
omelets,4.333,3
operations,4.333,3
opinion,4.333,45
overpower,4.333,3
overwhelm,4.333,3
package,4.333,6
paris,4.333,3
partner,4.333,3
pays,4.333,3
pears,4.333,3
perfected,4.333,3
philly,4.333,3
picks,4.333,6
pin,4.333,3
platter,4.333,9
pleasurable,4.333,3
porn,4.333,3
posting,4.333,3
potentially,4.333,3
preference,4.333,9
proportion,4.333,3
protein,4.333,3
proved,4.333,3
purely,4.333,3
quaint,4.333,3
quiet,4.333,9
raw,4.333,3
refrigerated,4.333,3
reg,4.333,3
regardless,4.333,21
remain,4.333,3
remove,4.333,3
replaced,4.333,3
require,4.333,9
requires,4.333,3
ripened,4.333,3
roots,4.333,3
roulade,4.333,3
sampling,4.333,6
sand,4.333,6
sando,4.333,3
sandwichs,4.333,3
satisfactory,4.333,3
scarf,4.333,3
seperate,4.333,3
simultaneously,4.333,3
slightest,4.333,3
snag,4.333,12
soaked,4.333,12
speeds,4.333,3
splash,4.333,3
states,4.333,6
steady,4.333,3
sticks,4.333,15
strudles,4.333,3
studio,4.333,9
stunning,4.333,3
suffer,4.333,3
sufficient,4.333,3
supermarket,4.333,3
supervisor,4.333,6
swamped,4.333,3
swift,4.333,3
tabasco,4.333,3
tackle,4.333,3
tacos,4.333,3
teen,4.333,3
thirsty,4.333,3
thres,4.333,3
throat,4.333,3
tl,4.333,3
togo,4.333,3
tough,4.333,36
twist,4.333,9
unbearable,4.333,3
underwhelming,4.333,6
unsweetened,4.333,3
vinegar,4.333,3
welcome,4.333,9
whatsoever,4.333,3
whichever,4.333,3
wi,4.333,3
winners,4.333,3
winning,4.333,6
worlds,4.333,3
shop,4.327,55
times,4.327,376
turnovers,4.327,52
bringing,4.326,43
extremely,4.326,138
started,4.325,80
water,4.324,37
people,4.322,938
difference,4.321,28
disappointed,4.321,196
excited,4.321,53
gotten,4.321,53
happen,4.321,28
help,4.321,131
birthday,4.32,241
working,4.32,75
table,4.318,198
volume,4.318,22
check,4.316,133
forward,4.316,38
sight,4.316,19
tasting,4.316,57
deal,4.314,102
bowl,4.313,16
chain,4.313,16
institution,4.313,16
bigger,4.311,61
dining,4.311,61
guess,4.311,106
helping,4.311,45
walked,4.311,90
biggest,4.31,29
heavy,4.31,42
saw,4.31,87
special,4.31,158
tables,4.31,71
asap,4.308,13
constant,4.308,13
content,4.308,13
lax,4.308,13
oily,4.308,13
portion,4.308,39
pumpkin,4.308,26
remarkable,4.308,13
treat,4.308,120
worked,4.308,26
short,4.307,101
generally,4.304,23
meeting,4.304,23
26,4.3,10
air,4.3,10
lettuce,4.3,40
lost,4.3,30
mad,4.3,30
members,4.3,20
roof,4.3,10
stands,4.3,10
number,4.299,97
cool,4.297,37
use,4.297,74
mention,4.296,71
11,4.294,34
advance,4.294,34
eclair,4.294,17
greeted,4.294,17
cinnamon,4.292,24
specifically,4.292,24
added,4.29,31
half,4.29,186
rave,4.29,31
strawberries,4.29,31
break,4.289,38
mean,4.288,111
advertised,4.286,7
beloved,4.286,7
bf,4.286,42
bistek,4.286,7
bucket,4.286,7
cheesy,4.286,56
citrus,4.286,7
definition,4.286,7
facebook,4.286,7
husband,4.286,77
hustle,4.286,7
maduros,4.286,7
morsels,4.286,7
pointing,4.286,7
power,4.286,7
review,4.286,276
seafood,4.286,21
shell,4.286,21
sodas,4.286,7
stingy,4.286,7
support,4.286,7
tell,4.286,168
thousands,4.286,14
tourist,4.286,7
veggies,4.286,28
service,4.285,797
left,4.284,201
person,4.284,148
traffic,4.283,46
20,4.282,170
step,4.282,39
doesn,4.281,192
prepare,4.28,25
watch,4.28,25
coast,4.278,18
croquet,4.278,18
dip,4.278,18
min,4.278,36
oil,4.278,18
kinda,4.277,65
morning,4.275,138
yesterday,4.275,40
98,4.273,22
anyways,4.273,33
challenging,4.273,11
designed,4.273,11
double,4.273,33
peanut,4.273,11
photos,4.273,11
sides,4.273,44
soda,4.273,11
tuesday,4.273,11
plate,4.272,92
hand,4.271,59
heard,4.27,137
changed,4.269,26
wrapped,4.269,26
hear,4.268,56
adding,4.267,15
enormous,4.267,15
offers,4.267,15
went,4.266,448
average,4.265,49
catering,4.265,49
annoying,4.263,19
crap,4.263,19
mistake,4.263,19
aren,4.26,77
arrived,4.26,50
dressing,4.259,54
finally,4.259,185
recommendations,4.259,27
rice,4.259,54
bites,4.258,31
raving,4.258,31
regular,4.253,99
thought,4.253,198
look,4.252,270
ordered,4.252,682
5th,4.25,4
agreed,4.25,8
allow,4.25,12
answered,4.25,8
appalled,4.25,4
aromas,4.25,4
aromatic,4.25,4
arteries,4.25,4
asian,4.25,16
bathrooms,4.25,8
battle,4.25,8
bed,4.25,4
biggie,4.25,4
broken,4.25,8
burger,4.25,4
businesses,4.25,8
catch,4.25,16
ceases,4.25,4
children,4.25,8
chill,4.25,4
claim,4.25,4
claustrophobic,4.25,4
consumed,4.25,8
contains,4.25,8
coz,4.25,4
cristal,4.25,4
deserve,4.25,8
differently,4.25,4
doctor,4.25,4
dude,4.25,8
eggplant,4.25,12
entree,4.25,4
european,4.25,4
exciting,4.25,8
expecting,4.25,44
fillings,4.25,8
finish,4.25,36
fountain,4.25,8
furthermore,4.25,4
gah,4.25,4
grain,4.25,4
greater,4.25,4
halves,4.25,4
hang,4.25,12
hassle,4.25,28
hated,4.25,4
helpers,4.25,4
hero,4.25,4
hippo,4.25,4
iconic,4.25,4
ill,4.25,12
individually,4.25,4
inducing,4.25,4
isnt,4.25,4
jammed,4.25,8
jay,4.25,4
lane,4.25,4
lukewarm,4.25,4
luv,4.25,4
mall,4.25,4
mandarin,4.25,4
march,4.25,4
meant,4.25,12
mistaken,4.25,4
navigate,4.25,4
nocal,4.25,4
ocean,4.25,4
overloaded,4.25,4
parfait,4.25,4
petite,4.25,8
platanos,4.25,4
portosbakery,4.25,4
prob,4.25,4
provided,4.25,16
puffy,4.25,4
reached,4.25,8
recent,4.25,24
refugiados,4.25,8
relleno,4.25,4
remains,4.25,4
richness,4.25,4
risk,4.25,4
saturdays,4.25,4
sauces,4.25,4
security,4.25,4
seventy,4.25,4
shock,4.25,4
skimpy,4.25,4
slowly,4.25,8
smoothy,4.25,4
snap,4.25,4
status,4.25,4
steroids,4.25,4
summary,4.25,4
sweat,4.25,4
takeout,4.25,8
tastier,4.25,4
theyre,4.25,4
thursday,4.25,12
touching,4.25,4
underneath,4.25,4
voice,4.25,8
warming,4.25,4
decided,4.248,133
month,4.244,45
past,4.244,82
better,4.243,485
hearing,4.243,37
pick,4.242,289
weekday,4.242,33
mom,4.241,87
salad,4.241,162
future,4.24,25
interesting,4.24,25
pepper,4.24,25
school,4.24,25
tamale,4.24,25
gone,4.239,67
baby,4.238,42
environment,4.238,21
vanilla,4.238,21
soup,4.237,76
second,4.236,110
16,4.235,17
bc,4.235,17
closed,4.235,17
confused,4.235,17
forever,4.235,51
center,4.233,30
drove,4.233,43
experienced,4.233,30
shredded,4.233,30
missing,4.232,69
card,4.231,13
forgot,4.231,39
isn,4.231,147
ordinary,4.231,13
sound,4.231,26
willing,4.231,39
presentation,4.227,22
cake,4.226,1462
talking,4.226,62
having,4.224,147
said,4.223,354
22,4.222,9
55,4.222,9
alternative,4.222,9
boring,4.222,9
bound,4.222,9
closes,4.222,9
factor,4.222,9
hurt,4.222,9
ing,4.222,9
macaron,4.222,9
nuts,4.222,18
overpriced,4.222,9
swing,4.222,9
worthwhile,4.222,9
star,4.218,170
chose,4.217,23
overly,4.217,46
exactly,4.214,42
im,4.214,42
noisy,4.214,14
request,4.214,14
tops,4.214,14
write,4.214,70
icing,4.211,19
simple,4.211,90
store,4.21,167
return,4.209,67
awhile,4.208,24
portions,4.208,24
sat,4.208,24
didn,4.204,460
needs,4.204,54
assist,4.2,15
atrocious,4.2,5
attendant,4.2,10
attraction,4.2,5
bakers,4.2,5
brief,4.2,5
bustle,4.2,5
cattle,4.2,5
companion,4.2,5
conclusion,4.2,5
cow,4.2,5
cried,4.2,5
degrees,4.2,5
demand,4.2,15
dirt,4.2,10
displayed,4.2,5
dumplings,4.2,5
exit,4.2,5
fattening,4.2,5
forming,4.2,5
greeter,4.2,5
hike,4.2,5
holds,4.2,5
imo,4.2,10
increased,4.2,5
macaroon,4.2,10
machine,4.2,40
modern,4.2,5
mountain,4.2,5
parts,4.2,10
patrons,4.2,10
pinch,4.2,5
poppyseed,4.2,5
princess,4.2,5
prompt,4.2,10
ralph,4.2,5
receiving,4.2,5
sammy,4.2,5
saturday,4.2,65
score,4.2,5
seattle,4.2,5
spell,4.2,5
spice,4.2,10
stick,4.2,40
tasteful,4.2,5
thrown,4.2,5
unless,4.2,45
unsure,4.2,5
upside,4.2,5
veg,4.2,5
virgin,4.2,5
warn,4.2,5
wearing,4.2,5
whats,4.2,5
windows,4.2,5
dont,4.197,61
certain,4.19,21
sub,4.19,21
business,4.189,122
stars,4.189,355
fine,4.188,48
loaded,4.188,16
crust,4.187,91
obviously,4.186,43
miles,4.184,38
did,4.183,327
11am,4.182,11
ass,4.182,33
decent,4.182,99
figured,4.182,22
guessing,4.182,11
joint,4.182,11
necessary,4.182,11
offered,4.182,33
okay,4.182,170
passed,4.182,22
passion,4.182,11
photo,4.182,11
says,4.182,55
30,4.181,149
looked,4.18,122
40,4.179,39
nearly,4.179,28
noticed,4.179,39
experience,4.178,213
longer,4.177,62
happens,4.176,17
numerous,4.176,17
counter,4.174,195
fact,4.173,98
waiting,4.171,287
available,4.169,71
6pm,4.167,6
ain,4.167,6
batter,4.167,6
beginning,4.167,6
brule,4.167,6
colorful,4.167,6
compliment,4.167,12
cook,4.167,12
crumble,4.167,6
ease,4.167,6
endure,4.167,6
fed,4.167,6
fortunately,4.167,6
freezer,4.167,6
harder,4.167,6
hr,4.167,6
losing,4.167,6
luck,4.167,36
matters,4.167,6
minus,4.167,12
offering,4.167,12
organize,4.167,6
rage,4.167,6
results,4.167,6
saying,4.167,72
sizes,4.167,12
skills,4.167,6
thinks,4.167,6
ticket,4.167,6
toasty,4.167,6
wah,4.167,6
youre,4.167,6
major,4.158,19
rest,4.158,57
twice,4.155,71
knowing,4.154,26
learned,4.154,13
order,4.154,1275
pickup,4.154,13
site,4.154,13
tips,4.154,13
office,4.152,66
pieces,4.152,33
took,4.152,231
change,4.15,40
pictures,4.15,20
sort,4.149,67
used,4.149,134
maybe,4.144,181
2nd,4.143,21
andy,4.143,7
anniversary,4.143,7
branches,4.143,7
comfortable,4.143,7
donuts,4.143,7
earlier,4.143,21
fault,4.143,14
goodie,4.143,7
impatient,4.143,7
inconvenience,4.143,7
initially,4.143,7
lead,4.143,7
produce,4.143,7
queso,4.143,7
shepard,4.143,7
teas,4.143,7
tonight,4.143,7
tries,4.143,14
virtually,4.143,7
wake,4.143,7
making,4.141,85
style,4.141,71
completely,4.137,51
80,4.136,22
ask,4.134,142
checking,4.133,15
eventually,4.133,15
seasoning,4.133,15
specific,4.133,15
suggestion,4.133,15
vs,4.133,15
cut,4.132,38
appetizers,4.13,23
american,4.129,31
hope,4.129,70
wasn,4.129,295
weeks,4.129,31
altogether,4.125,8
cleaned,4.125,8
consuming,4.125,8
croquettas,4.125,8
hunt,4.125,8
penny,4.125,8
picture,4.125,24
pizza,4.125,8
prosciutto,4.125,16
reach,4.125,8
reviewer,4.125,8
rushing,4.125,8
jose,4.12,25
late,4.12,50
met,4.118,17
ppl,4.118,17
picked,4.117,60
anxiety,4.111,9
build,4.111,9
circling,4.111,9
english,4.111,9
esp,4.111,9
leaves,4.111,9
likes,4.111,18
nonetheless,4.111,9
respect,4.111,9
servers,4.111,45
son,4.111,27
train,4.111,9
weird,4.111,27
apparently,4.107,28
wanted,4.106,218
eye,4.105,38
hardly,4.105,19
orders,4.104,182
15,4.1,140
7am,4.1,10
appealing,4.1,10
decision,4.1,20
id,4.1,10
madhouse,4.1,10
sad,4.1,50
today,4.099,171
type,4.098,61
onions,4.097,62
realized,4.097,31
immediately,4.096,52
problem,4.095,84
rushed,4.095,21
seated,4.095,21
bag,4.094,32
server,4.093,43
wouldn,4.093,86
ceilings,4.091,11
dried,4.091,11
facility,4.091,11
fridge,4.091,33
granted,4.091,11
heated,4.091,11
leftover,4.091,11
ny,4.091,11
operation,4.091,11
outrageous,4.091,11
result,4.091,11
shape,4.091,11
sign,4.091,33
station,4.091,11
update,4.091,22
warned,4.091,11
previous,4.087,23
stand,4.087,115
ok,4.085,212
feels,4.083,24
patties,4.083,12
sales,4.083,12
talk,4.083,48
trained,4.083,12
sit,4.078,116
calling,4.077,13
chunks,4.077,13
couldn,4.077,104
salt,4.077,13
raves,4.074,27
fail,4.071,14
garden,4.071,14
hello,4.071,14
masses,4.071,14
minutes,4.071,325
obvious,4.071,14
shot,4.071,14
complain,4.069,29
frozen,4.067,15
helps,4.067,15
repeat,4.067,15
hype,4.064,141
hour,4.063,158
option,4.063,32
pay,4.063,126
taking,4.06,100
book,4.059,17
fuss,4.059,17
old,4.057,53
exception,4.056,18
expectations,4.056,18
general,4.056,18
memorable,4.056,18
tortilla,4.056,18
fix,4.053,38
certainly,4.05,20
watching,4.048,21
hell,4.043,47
kitchen,4.043,23
pre,4.035,57
care,4.034,87
mess,4.033,30
serving,4.032,31
45,4.03,33
job,4.029,68
loud,4.028,72
12,4.02,51
gave,4.007,144
10am,4.0,11
17,4.0,7
19,4.0,3
1pm,4.0,5
30mins,4.0,4
38,4.0,4
3ish,4.0,2
400,4.0,10
800,4.0,4
8pm,4.0,4
accidentally,4.0,4
adjacent,4.0,5
admittedly,4.0,3
advantage,4.0,6
allowed,4.0,10
amidst,4.0,3
anxious,4.0,13
appointment,4.0,4
approach,4.0,4
appropriately,4.0,3
argue,4.0,3
asking,4.0,27
asks,4.0,9
assigned,4.0,3
associate,4.0,4
assume,4.0,7
assuming,4.0,6
astounding,4.0,4
attack,4.0,12
attempts,4.0,3
au,4.0,6
baba,4.0,2
badly,4.0,4
bakes,4.0,2
basic,4.0,12
begins,4.0,4
behold,4.0,4
beneath,4.0,3
bitter,4.0,7
blood,4.0,7
boxed,4.0,11
breaking,4.0,6
bummer,4.0,6
buzzing,4.0,7
caesar,4.0,13
camp,4.0,3
canoga,4.0,2
cared,4.0,2
caring,4.0,2
carries,4.0,2
cashed,4.0,2
central,4.0,7
cheated,4.0,3
checks,4.0,5
cheddar,4.0,6
cheery,4.0,3
cheesebread,4.0,2
clarify,4.0,4
clog,4.0,3
coach,4.0,3
color,4.0,8
comment,4.0,9
community,4.0,14
company,4.0,21
competition,4.0,3
complaint,4.0,29
complaints,4.0,16
complicated,4.0,6
continued,4.0,5
coquette,4.0,3
cover,4.0,4
cracker,4.0,4
creates,4.0,4
croquettespotato,4.0,3
curious,4.0,5
customized,4.0,6
dd,4.0,3
decides,4.0,5
delivering,4.0,5
destroy,4.0,3
dijon,4.0,3
disagree,4.0,4
disgusted,4.0,3
dispose,4.0,3
dissapointed,4.0,8
dominican,4.0,3
duty,4.0,4
ea,4.0,5
ear,4.0,4
elephant,4.0,4
emergency,4.0,3
ensure,4.0,5
entitled,4.0,3
errands,4.0,5
famed,4.0,3
fatty,4.0,22
fleur,4.0,3
follow,4.0,12
forgiven,4.0,3
fortune,4.0,4
frou,4.0,4
fucking,4.0,4
gaga,4.0,3
game,4.0,17
gee,4.0,5
gentlemen,4.0,5
graduation,4.0,3
grocery,4.0,8
grub,4.0,6
hat,4.0,3
health,4.0,10
held,4.0,8
hill,4.0,5
honey,4.0,7
hopes,4.0,5
horchatta,4.0,2
horrific,4.0,3
horror,4.0,2
hospitable,4.0,2
human,4.0,4
hurray,4.0,2
ideas,4.0,3
idk,4.0,6
impression,4.0,9
inch,4.0,8
indoors,4.0,4
indulging,4.0,4
infused,4.0,4
involves,4.0,4
italy,4.0,3
joined,4.0,2
lactose,4.0,3
lake,4.0,4
lame,4.0,4
laughed,4.0,3
lest,4.0,3
levels,4.0,4
liquid,4.0,3
loading,4.0,2
locate,4.0,4
logs,4.0,2
loving,4.0,12
lugging,4.0,2
luscious,4.0,3
mah,4.0,2
maid,4.0,2
mangos,4.0,3
mcdonalds,4.0,2
mealtimes,4.0,2
mentally,4.0,5
merely,4.0,3
mexico,4.0,3
microwaving,4.0,3
minds,4.0,4
moments,4.0,4
napkins,4.0,6
needed,4.0,89
newly,4.0,3
nicer,4.0,8
ninja,4.0,4
noise,4.0,11
notable,4.0,4
obnoxious,4.0,3
observed,4.0,3
obsession,4.0,6
ol,4.0,5
olives,4.0,5
ooooh,4.0,5
operate,4.0,3
overflowing,4.0,3
overpowered,4.0,5
overwhelmingly,4.0,5
packing,4.0,3
paper,4.0,17
patisserie,4.0,4
payment,4.0,6
peaceful,4.0,4
perspective,4.0,3
physical,4.0,4
piecheese,4.0,2
pisses,4.0,2
poke,4.0,2
police,4.0,2
port,4.0,4
pressured,4.0,3
proceeded,4.0,7
production,4.0,3
profile,4.0,3
profit,4.0,5
pushy,4.0,4
putting,4.0,10
quantity,4.0,14
rasberry,4.0,6
rate,4.0,18
reality,4.0,8
realizing,4.0,5
recession,4.0,5
recommending,4.0,5
record,4.0,3
rediculous,4.0,2
referred,4.0,5
refuse,4.0,5
regarding,4.0,7
relaxing,4.0,3
repeatedly,4.0,4
report,4.0,6
returned,4.0,6
reward,4.0,2
rye,4.0,3
salivate,4.0,5
saving,4.0,8
sayin,4.0,6
scores,4.0,4
setup,4.0,9
sh,4.0,7
shelves,4.0,3
shortly,4.0,9
shrimp,4.0,3
sink,4.0,4
sizable,4.0,3
skimp,4.0,4
smelled,4.0,5
sold,4.0,24
solution,4.0,3
speaking,4.0,5
standards,4.0,9
stare,4.0,6
staring,4.0,5
stink,4.0,3
strip,4.0,3
struck,4.0,3
studied,4.0,3
suffering,4.0,4
supply,4.0,4
surprising,4.0,7
suspect,4.0,3
swell,4.0,3
syrupy,4.0,3
talked,4.0,7
task,4.0,6
thrilled,4.0,7
tongue,4.0,3
towner,4.0,2
transparent,4.0,2
trend,4.0,4
understanding,4.0,4
understood,4.0,7
upscale,4.0,4
ur,4.0,6
urged,4.0,2
using,4.0,19
val,4.0,3
verdict,4.0,4
viejo,4.0,2
volumes,4.0,2
vomit,4.0,2
von,4.0,3
voted,4.0,3
wallet,4.0,15
warmer,4.0,3
weak,4.0,6
website,4.0,16
weren,4.0,39
wifey,4.0,3
witnessed,4.0,3
wonderland,4.0,3
wound,4.0,2
wrapping,4.0,4
yah,4.0,4
youngest,4.0,2
zippy,4.0,5
zone,4.0,4
guy,3.986,74
takes,3.982,57
normally,3.978,45
smaller,3.978,45
soggy,3.974,39
instead,3.973,113
felt,3.97,67
confusing,3.955,22
handed,3.955,22
important,3.955,22
chaos,3.953,43
fight,3.952,21
ridiculous,3.952,62
didnt,3.95,20
written,3.947,19
wheat,3.944,18
credit,3.941,17
hoping,3.941,17
money,3.94,84
employees,3.936,173
online,3.933,15
writing,3.932,74
unfortunately,3.93,43
success,3.929,14
hyped,3.923,13
lately,3.923,13
telling,3.923,26
giving,3.918,61
anymore,3.917,24
syrup,3.917,12
issue,3.913,46
base,3.909,11
complete,3.909,22
directing,3.909,11
fernando,3.909,11
figure,3.909,33
notice,3.905,21
purchase,3.905,42
stuck,3.905,21
key,3.9,10
manner,3.9,10
theme,3.9,10
showed,3.895,19
spanish,3.895,19
turned,3.892,37
girl,3.89,82
bummed,3.889,9
customer,3.889,253
hopefully,3.889,18
nightmare,3.889,18
numbers,3.889,18
smiling,3.889,9
greasy,3.882,51
rated,3.882,17
wants,3.88,25
flakes,3.875,8
issues,3.875,16
prior,3.875,16
waited,3.875,96
lose,3.867,15
speak,3.867,30
stupid,3.867,15
kidding,3.864,22
changes,3.857,7
charge,3.857,35
conveniently,3.857,7
decently,3.857,7
higher,3.857,7
minimal,3.857,7
nope,3.857,14
product,3.857,28
shame,3.857,21
stacked,3.857,7
based,3.848,33
handle,3.848,33
according,3.846,13
effort,3.846,13
smells,3.846,13
shit,3.842,19
85c,3.833,6
attend,3.833,6
batch,3.833,12
college,3.833,6
control,3.833,24
directed,3.833,6
earned,3.833,6
europe,3.833,6
falling,3.833,6
flat,3.833,6
